Project,Despach N° RA-20XX-XXXX,SampleID_Init,SampleID_Fin,TotalSample_SE,Weight SE,SampleType,Target,Laboratory,Prepared Method,Analytical Method,DispatchDate,Over Limit,Analytes,ReceivedDate,ResultDate,Workorder,Location,Responsible
BRAR,RA-2023-0402,BR0025295,BR0025344,50,120,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,12/5/2023,GQ2313469,VESPASIANO/MG,ULS
BRAR,RA-2023-0403,BR0025345,BR0025397,53,123.56,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,1/31/2024,GQ2313473,VESPASIANO/MG,ULS
BRAR,RA-2023-0404,BR0025398,BR0025461,64,139,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,2/9/2024,GQ2313474,VESPASIANO/MG,ULS
BRAR,RA-2023-0405,BR0025462,BR0025511,50,111.03,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,1/23/2024,GQ2313475,VESPASIANO/MG,ULS
BRAR,RA-2023-0406,BR0025512,BR0025566,55,125.44,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,2/20/2024,GQ2313476,VESPASIANO/MG,ULS
BRAR,RA-2023-0407,BR0025567,BR0025610,44,93.71,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,2/7/2024,GQ2313477,VESPASIANO/MG,ULS
BRAR,RA-2023-0408,BR0025611,BR0025671,61,134.13,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,12/6/2023,GQ2313478,VESPASIANO/MG,ULS
BRAR,RA-2023-0409,BR0025672,BR0025734,63,150.66,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,2/20/2024,GQ2313479,VESPASIANO/MG,ULS
BRAR,RA-2023-0410,BR0025735,BR0025774,40,81.65,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,12/6/2023,GQ2313480,VESPASIANO/MG,ULS
BRAR,RA-2023-0411,BR0025775,BR0025836,62,157.66,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,3/4/2024,GQ2313481,VESPASIANO/MG,ULS
BRAR,RA-2023-0412,BR0025837,BR0025896,60,133.94,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,12/7/2023,GQ2313482,VESPASIANO/MG,ULS
BRAR,RA-2023-0413,BR0025897,BR0025951,55,114.63,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,12/7/2023,GQ2313483,VESPASIANO/MG,ULS
BRAR,RA-2023-0414,BR0025952,BR0025978,27,60.14,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,12/11/2023,GQ2313484,VESPASIANO/MG,ULS
BRAR,RA-2023-0415,BR0025979,BR0026024,46,115.88,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,1/24/2024,GQ2313485,VESPASIANO/MG,ULS
BRAR,RA-2023-0416,BR0026025,BR0026075,51,130.87,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,3/4/2024,GQ2313486,VESPASIANO/MG,ULS
BRAR,RA-2023-0417,BR0026076,BR0026120,45,90.68,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,12/7/2023,GQ2313487,VESPASIANO/MG,ULS
BRAR,RA-2023-0418,BR0026121,BR0026186,66,150.86,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/7/2023,NA,NA,9/15/2023,3/4/2024,GQ2313488,VESPASIANO/MG,ULS
BRAR,RA-2023-0419,BR0030921,BR0030972,52,130.82,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,12/13/2023,GQ2313489,VESPASIANO/MG,TFC
BRAR,RA-2023-0420,BR0030973,BR0031017,45,142.58,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,1/25/2024,GQ2313490,VESPASIANO/MG,TFC
BRAR,RA-2023-0421,BR0031018,BR0031077,60,160.52,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,3/4/2024,GQ2313492,VESPASIANO/MG,TFC
BRAR,RA-2023-0422,BR0026187,BR0026232,46,103.8,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,2/8/2024,GQ2313493,VESPASIANO/MG,TFC
BRAR,RA-2023-0423,BR0026233,BR0026267,35,79.51,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,1/25/2024,GQ2313494,VESPASIANO/MG,TFC
BRAR,RA-2023-0424,BR0026268,BR0026306,39,93.96,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,2/19/2024,GQ2313495,VESPASIANO/MG,TFC
BRAR,RA-2023-0425,BR0026307,BR0026365,59,150.39,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,12/8/2023,GQ2313497,VESPASIANO/MG,TFC
BRAR,RA-2023-0426,BR0026366,BR0026423,58,136.17,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,2/8/2024,GQ2313498,VESPASIANO/MG,TFC
BRAR,RA-2023-0427,BR0026424,BR0026474,51,118.59,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/11/2023,NA,NA,9/15/2023,2/20/2024,GQ2313499,VESPASIANO/MG,TFC
BRAR,RA-2023-0428,BR0026475,BR0026536,62,162.95,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/14/2023,NA,NA,9/20/2023,12/19/2023,GQ2313607,VESPASIANO/MG,TFC
BRAR,RA-2023-0429,BR0026537,BR0026574,38,83.59,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/14/2023,NA,NA,9/20/2023,12/14/2023,GQ2313609,VESPASIANO/MG,TFC
BRAR,RA-2023-0430,BR0026575,BR0026630,56,117.37,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/14/2023,IMS95RS,NA,9/20/2023,12/9/2023,GQ2313610,VESPASIANO/MG,TFC
BRAR,RA-2023-0431,BR0026631,BR0026667,37,90.22,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/14/2023,NA,NA,9/20/2023,12/8/2023,GQ2313611,VESPASIANO/MG,TFC
BRAR,RA-2023-0432,BR0005456,BR0005529,74,186.08,Auger,Aratama,ALS,PREP-31,ME-MS61L+ME-MS81,9/11/2023,NA,NA,9/15/2023,9/30/2023,BH23262384,VESPASIANO/MG,TFC
BRAR,RA-2023-0433,BR0031078,BR0031132,55,135.34,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/14/2023,NA,NA,9/20/2023,12/13/2023,GQ2313612,VESPASIANO/MG,TFC
BRAR,RA-2023-0434,BR0031133,BR0031182,50,158.65,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/14/2023,NA,NA,9/20/2023,12/14/2023,GQ2313613,VESPASIANO/MG,TFC
BRAR,RA-2023-0435,BR0031183,BR0031223,41,115.33,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/14/2023,NA,NA,9/20/2023,12/15/2023,GQ2313614,VESPASIANO/MG,TFC
BRAR,RA-2023-0436,BR0031224,BR0031280,57,167.93,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/27/2023,GQ2313942,VESPASIANO/MG,TFC
BRAR,RA-2023-0437,BR0031281,BR0031325,45,126.07,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/15/2023,GQ2313944,VESPASIANO/MG,MPS
BRAR,RA-2023-0438,BR0031326,BR0031374,49,131.75,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/15/2023,GQ2313945,VESPASIANO/MG,MPS
BRAR,RA-2023-0439,BR0031375,BR0031417,43,131.95,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/15/2023,GQ2313948,VESPASIANO/MG,MPS
BRAR,RA-2023-0441,BR0026668,BR0026722,55,115.57,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/15/2023,GQ2313950,VESPASIANO/MG,TFC
BRAR,RA-2023-0442,BR0026723,BR0026774,52,133,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/22/2023,GQ2313951,VESPASIANO/MG,TFC
BRAR,RA-2023-0443,BR0026775,BR0026810,36,89.19,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/21/2023,GQ2313952,VESPASIANO/MG,TFC
BRAR,RA-2023-0444,BR0026811,BR0026867,57,152.64,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/22/2023,GQ2313953,VESPASIANO/MG,TFC
BRAR,RA-2023-0445,BR0026868,BR0026931,64,145.72,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/29/2023,GQ2313954,VESPASIANO/MG,MPS
BRAR,RA-2023-0446,BR0026932,BR0026987,56,143.69,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,IMS95RS,NA,9/27/2023,12/22/2023,GQ2313955,VESPASIANO/MG,MPS
BRAR,RA-2023-0447,BR0026988,BR0027035,48,119.94,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/27/2023,GQ2313956,VESPASIANO/MG,MPS
BRAR,RA-2023-0448,BR0031418,BR0031470,53,140.23,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/23/2023,NA,NA,9/27/2023,12/21/2023,GQ2313957,VESPASIANO/MG,SSG
BRAR,RA-2023-0449,BR0005530,BR0005638,109,261.22,Auger,Aratama,ALS,PREP-31,ME-MS61L+ME-MS81,9/23/2023,NA,NA,9/27/2023,10/16/2023,BH23275592,VESPASIANO/MG,SSG
BRAR,RA-2023-0452,BR0031471,BR0031527,57,157.67,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,12/21/2023,GQ2314490,VESPASIANO/MG,MPS
BRAR,RA-2023-0453,BR0031528,BR0031583,56,125.52,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,12/22/2023,GQ2314491,VESPASIANO/MG,MPS
BRAR,RA-2023-0454,BR0031584,BR0031635,52,146.17,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,12/21/2023,GQ2314492,VESPASIANO/MG,MPS
BRAR,RA-2023-0455,BR0027036,BR0027090,55,125.35,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,12/27/2023,GQ2314493,VESPASIANO/MG,MPS
BRAR,RA-2023-0456,BR0027091,BR0027152,62,154.41,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,12/22/2023,GQ2314494,VESPASIANO/MG,MPS
BRAR,RA-2023-0457,BR0027153,BR0027207,55,139.52,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,12/21/2023,GQ2314495,VESPASIANO/MG,MPS
BRAR,RA-2023-0458,BR0027208,BR0027258,51,118.8,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,1/25/2024,GQ2314496,VESPASIANO/MG,MPS
BRAR,RA-2023-0459,BR0027259,BR0027278,20,50.49,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,12/27/2023,GQ2314497,VESPASIANO/MG,MPS
BRAR,RA-2023-0460,BR0027279,BR0027333,55,139.72,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,1/2/2024,GQ2314498,VESPASIANO/MG,MPS
BRAR,RA-2023-0461,BR0027334,BR0027392,59,145.47,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,9/29/2023,NA,NA,10/3/2023,12/20/2023,GQ2314499,VESPASIANO/MG,MPS
BRAR,RA-2023-0464,BR0005639,BR0005694,56,139.15,Auger,Aratama,ALS,PREP-31,ME-MS61L+ME-MS81,9/29/2023,NA,NA,10/4/2023,10/20/2023,BH23283518,VESPASIANO/MG,MPS
BRAR,RA-2023-0469,BR0027393,BR0027446,54,135.27,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,12/29/2023,GQ2314847,VESPASIANO/MG,MPS
BRAR,RA-2023-0470,BR0027447,BR0027491,45,107.74,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,1/5/2024,GQ2314848,VESPASIANO/MG,MPS
BRAR,RA-2023-0471,BR0027492,BR0027532,41,104.6,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,12/29/2023,GQ2314849,VESPASIANO/MG,MPS
BRAR,RA-2023-0472,BR0027533,BR0027582,50,120.39,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,12/29/2023,GQ2314850,VESPASIANO/MG,MPS
BRAR,RA-2023-0473,BR0027583,BR0027630,48,119.98,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,1/5/2024,GQ2314851,VESPASIANO/MG,MPS
BRAR,RA-2023-0474,BR0027631,BR0027665,35,92.13,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,2/1/2024,GQ2314863,VESPASIANO/MG,MPS
BRAR,RA-2023-0475,BR0027666,BR0027705,40,95.17,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,1/3/2024,GQ2314852,VESPASIANO/MG,MPS
BRAR,RA-2023-0476,BR0027706,BR0027761,56,136.48,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,1/3/2024,GQ2314853,VESPASIANO/MG,MPS
BRAR,RA-2023-0477,BR0027762,BR0027807,46,124.07,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,12/29/2023,GQ2314854,VESPASIANO/MG,MPS
BRAR,RA-2023-0478,BR0027808,BR0027847,40,106.87,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,1/5/2024,GQ2314855,VESPASIANO/MG,MPS
BRAR,RA-2023-0479,BR0027848,BR0027881,34,75.66,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,12/29/2023,GQ2314856,VESPASIANO/MG,MPS
BRAR,RA-2023-0480,BR0027882,BR0027918,37,89.51,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,12/30/2023,GQ2314857,VESPASIANO/MG,MPS
BRAR,RA-2023-0481,BR0027919,BR0027946,28,71.76,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,12/30/2023,GQ2314858,VESPASIANO/MG,MPS
BRAR,RA-2023-0482,BR0027947,BR0028005,59,161.04,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,1/3/2024,GQ2314859,VESPASIANO/MG,MPS
BRAR,RA-2023-0483,BR0028006,BR0028034,29,72.35,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/4/2023,NA,NA,10/16/2023,1/26/2024,GQ2314860,VESPASIANO/MG,MPS
BRAR,RA-2023-0485,BR0028035,BR0028067,33,75.05,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/12/2024,GQ2314925,VESPASIANO/MG,JSN
BRAR,RA-2023-0486,BR0028068,BR0028127,60,144.04,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/12/2024,GQ2314928,VESPASIANO/MG,JSN
BRAR,RA-2023-0487,BR0028128,BR0028170,43,113.72,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/8/2024,GQ2314929,VESPASIANO/MG,JSN
BRAR,RA-2023-0488,BR0028171,BR0028210,40,106.64,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/12/2024,GQ2314930,VESPASIANO/MG,JSN
BRAR,RA-2023-0489,BR0028211,BR0028261,51,134.32,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/12/2024,GQ2314931,VESPASIANO/MG,JSN
BRAR,RA-2023-0490,BR0028262,BR0028316,55,141.7,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/12/2024,GQ2314933,VESPASIANO/MG,JSN
BRAR,RA-2023-0491,BR0028317,BR0028357,41,103.7,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/4/2024,GQ2314935,VESPASIANO/MG,JSN
BRAR,RA-2023-0492,BR0028358,BR0028401,44,105.78,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/16/2024,GQ2314936,VESPASIANO/MG,JSN
BRAR,RA-2023-0493,BR0028402,BR0028433,32,76.26,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/15/2024,GQ2314938,VESPASIANO/MG,JSN
BRAR,RA-2023-0494,BR0028434,BR0028468,35,89.38,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/15/2024,GQ2314939,VESPASIANO/MG,JSN
BRAR,RA-2023-0495,BR0028469,BR0028498,30,84.22,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/15/2024,GQ2314940,VESPASIANO/MG,JSN
BRAR,RA-2023-0496,BR0028499,BR0028546,48,117.48,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/16/2024,GQ2314941,VESPASIANO/MG,JSN
BRAR,RA-2023-0497,BR0028547,BR0028574,28,69.06,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/15/2024,GQ2314942,VESPASIANO/MG,JSN
BRAR,RA-2023-0498,BR0028575,BR0028635,61,153.42,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/5/2024,GQ2314943,VESPASIANO/MG,JSN
BRAR,RA-2023-0499,BR0028717,BR0028761,45,108.89,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/8/2024,GQ2314944,VESPASIANO/MG,JSN
BRAR,RA-2023-0500,BR0028636,BR0028664,29,77.86,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/15/2024,GQ2314945,VESPASIANO/MG,JSN
BRAR,RA-2023-0501,BR0028665,BR0028716,52,134.65,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/10/2023,NA,NA,10/17/2023,1/15/2024,GQ2314946,VESPASIANO/MG,JSN
BRAR,RA-2023-0502,BR0005695,BR0005802,108,269.34,Auger,Aratama,ALS,PREP-31,ME-MS61L+ME-MS81,10/10/2023,NA,NA,10/17/2023,11/4/2023,BH23300448,VESPASIANO/MG,JSN
BRAR,RA-2023-0503,BR0028762,BR0028790,29,67.2,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/16/2024,GQ2315395,VESPASIANO/MG,SDS
BRAR,RA-2023-0504,BR0028791,BR0028852,62,149.18,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/18/2024,GQ2315398,VESPASIANO/MG,SDS
BRAR,RA-2023-0505,BR0028853,BR0028914,62,156.46,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/26/2024,GQ2315399,VESPASIANO/MG,SDS
BRAR,RA-2023-0506,BR0028915,BR0028973,59,144.8,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/17/2024,GQ2315401,VESPASIANO/MG,SDS
BRAR,RA-2023-0507,BR0028974,BR0029033,60,144.31,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/24/2024,GQ2315402,VESPASIANO/MG,SDS
BRAR,RA-2023-0508,BR0029034,BR0029085,52,123.13,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/24/2024,GQ2315403,VESPASIANO/MG,SDS
BRAR,RA-2023-0509,BR0031636,BR0031694,59,133.72,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/29/2024,GQ2315404,VESPASIANO/MG,SDS
BRAR,RA-2023-0510,BR0031695,BR0031747,53,118.87,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/24/2024,GQ2315405,VESPASIANO/MG,SDS
BRAR,RA-2023-0511,BR0031748,BR0031804,57,141.11,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/30/2024,GQ2315406,VESPASIANO/MG,SDS
BRAR,RA-2023-0512,BR0031805,BR0031861,57,137.49,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/24/2024,GQ2315407,VESPASIANO/MG,SDS
BRAR,RA-2023-0513,BR0031862,BR0031910,49,105.01,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/16/2024,GQ2315410,VESPASIANO/MG,SDS
BRAR,RA-2023-0514,BR0031911,BR0031954,44,101.11,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/23/2024,GQ2315413,VESPASIANO/MG,SDS
BRAR,RA-2023-0515,BR0031955,BR0032013,59,157.62,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/15/2024,GQ2315414,VESPASIANO/MG,SDS
BRAR,RA-2023-0516,BR0032014,BR0032036,23,54.35,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/19/2024,GQ2315415,VESPASIANO/MG,SDS
BRAR,RA-2023-0517,BR0032037,BR0032088,52,128.35,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/18/2024,GQ2315416,VESPASIANO/MG,SDS
BRAR,RA-2023-0518,BR0032089,BR0032117,29,73.86,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/17/2023,NA,NA,10/24/2023,1/17/2024,GQ2315417,VESPASIANO/MG,SDS
BRAR,RA-2023-0522,BR0029086,BR0029115,30,70.43,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/18/2024,GQ2315418,VESPASIANO/MG,KSI
BRAR,RA-2023-0523,BR0029116,BR0029174,59,149.17,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/29/2024,GQ2315419,VESPASIANO/MG,KSI
BRAR,RA-2023-0524,BR0029175,BR0029225,51,118.09,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/17/2024,GQ2315420,VESPASIANO/MG,KSI
BRAR,RA-2023-0525,BR0029226,BR0029285,60,153.6,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/23/2024,GQ2315421,VESPASIANO/MG,KSI
BRAR,RA-2023-0526,BR0029286,BR0029337,52,122.56,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/30/2024,GQ2315422,VESPASIANO/MG,KSI
BRAR,RA-2023-0527,BR0029338,BR0029399,62,160.33,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/24/2024,GQ2315423,VESPASIANO/MG,KSI
BRAR,RA-2023-0528,BR0029400,BR0029424,25,69.34,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/23/2024,GQ2315424,VESPASIANO/MG,KSI
BRAR,RA-2023-0529,BR0029425,BR0029466,42,101.44,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/19/2024,GQ2315425,VESPASIANO/MG,KSI
BRAR,RA-2023-0530,BR0029467,BR0029522,56,145.67,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/23/2024,GQ2315426,VESPASIANO/MG,KSI
BRAR,RA-2023-0531,BR0029523,BR0029579,57,145.21,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/19/2024,GQ2315427,VESPASIANO/MG,KSI
BRAR,RA-2023-0532,BR0029580,BR0029639,60,154.1,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/29/2024,GQ2315428,VESPASIANO/MG,KSI
BRAR,RA-2023-0533,BR0029640,BR0029701,62,158.28,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/25/2024,GQ2315429,VESPASIANO/MG,KSI
BRAR,RA-2023-0534,BR0029702,BR0029727,26,66.08,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,10/20/2023,NA,NA,10/24/2023,1/26/2024,GQ2315430,VESPASIANO/MG,KSI
